AACG,OPK,CHEF,ABG,RPM,ORRF,FIBK,KRMD,ACAD,MRKR,IEX,NOVT,ABEO,FTLF,CPAY,ACIC,MATV,SCS,MAG,DAL,LKQ,GHI,APDN,AVD,CVLG,MNTX,DINO,SGRP,LGND,PCYO,HVT,DFS,ABUS,ALNY,ASTC,NEWT,SBGI,GOOG,BXP,ALSN,QXO,BHRB,AXDX,RDN,AMN,SXC,PCAR,ROIC,AN,MCY,SCI,WULF,VTLE,ARCO,QUBT,ARMP,CDMO,MPU,VBFC,AXON,GERN,QCRH,RELX,ASM,BXMT,POCI,GRC,GPC,ANDE,MIGI,WRB,AVXL,PSO,HIVE,PHIO,PRTG,KOF,AEO,VTR,OLP,WELL,NOAH,BA,NBN,KAI,GOOD,URG,BBW,TCI,ASUR,STWD,CATY,ALNT,CQP,BCPC,LCUT,REGN,GRFS,WGO,SPB,BAC,AGEN,SMSI,SLG,BKR,DWSN,LARK,BLK,PLX,FAST,BLNK,OSK,BAX,WTFC,GENC,POOL,TIPT,CCM,BMO,HWKN,CPA,GLPG,FCCO,WPP,APPS,DDD,GRCE,MTZ,GILT,TXT,BTCS,GAP,LFCR,BDN,IPAR,MARA,PCRX,FAF,ODP,SAR,INUV,MED,V,BUD,GPK,BXC,PRU,BWFG,WFCF,RGEN,TDG,LXP,EEFT,TOMZ,POAI,AWRE,IBCP,SWBI,RVYL,CCBG,ASRT,ABT,AMSC,BYRN,WKHS,CELH,NEGG,NC,CE,CDZI,CLRB,CIVI,JOB,PEBK,KINS,IPGP,HCSG,CLB,UTMD,BG,CLH,SMBK,MMS,CMRE,FI,WSR,EQT,CNTY,IBM,DIS,PRO,CNXN,TEF,LEU,APTO,COO,MAA,UPS,SSYS,SBRA,VRTS,ESCA,CPRT,SNA,SMBC,CRT,STRM,BOTJ,SWKS,CSL,GD,BVFL,CTLP,NRIM,SGA,BCLI,LIVE,CTRN,CHMG,CCEP,BMA,CLWT,CYCC,PBA,INTC,AAL,ALGT,ITW,LQDT,ALK,DIN,DHI,AIOT,CUZ,WRLD,SKE,VIRC,BCDA,IRD,KELYA,DXPE,FMNB,BIIB,CADE,TRV,DPZ,LINK,MBOT,NXPL,PLBC,AWH,ERNA,DSWL,TCPC,ALTO,DTST,HBI,MGA,EDAP,ARI,SLS,HOV,BPTH,SCWO,AEG,EC,CHE,GIGM,OTRK,EGY,RAVE,THR,EL,CLMB,ENSV,HXL,CRS,SNDA,GILD,FUSB,ARKR,TSM,EP,FRT,ARTW,SONY,SB,OPXS,RILY,NCMI,CTBI,EPR,PTN,AREN,EQR,RMTI,AMWD,AX,BKD,AWK,EWBC,MULN,BLIN,AEMD,LPX,CYH,CLPT,LSAK,SCHL,FBIO,FTI,CSWC,CATX,CX,BCS,CALX,EQIX,SOBR,ONCT,PRAA,CNO,CLIR,AYI,QCOM,HURC,FLEX,RYAAY,FNWD,PFLT,CERS,SNFCA,GMAB,EGHT,FARM,PROV,TPCS,FUL,STT,FUN,BTI,FCNCA,NVO,VYX,USPH,GAU,GOLD,USIO,GBCI,UAN,WW,GLBZ,SHEL,QMCO,GMGI,GME,ALGN,CCL,CNOB,SUI,GPRE,ARLP,THO,IFF,GPUS,AIRT,BR,HES,CPSH,EHTH,FRME,FLXS,DJCO,HGBL,UIS,NRP,AZZ,PUK,ASH,IVR,NKTR,AWR,CRI,HOMB,SSKN,PAYS,GTIM,GEOS,GREE,DORM,HCI,NHTC,FBIZ,HR,HAL,HROW,HTH,ENS,AIFU,MNSB,MRTN,HUBG,ULBI,MLSS,POET,PTSI,KNW,FLNT,CRWS,JOE,ICL,SGMA,TRIB,CAR,LPL,UHS,MYRG,ORN,ING,AMSF,POWI,TIMB,MVIS,INTT,RSG,DRI,IOVA,IOR,IESC,CNP,INFN,COSM,PED,RCAT,WSBF,BLDR,SLNH,MTA,FKWL,ASRV,CLMT,PDFS,IVZ,LGO,TENX,CPHI,CBAN,EXP,CULP,UFI,FMX,JLL,LMAT,SEE,VSTM,FPAY,VISL,SGMO,EMN,RAMP,STX,PII,FOSL,KRC,KZIA,STC,KMB,KRNY,GIFI,LFUS,KW,MGRC,KTOS,CHNR,NCPL,RIME,ASR,APTV,PRPH,CRDF,JBSS,LYG,ABR,EVRI,LNC,WSFS,AVB,SBET,BYON,DBI,LUMN,JEF,LUMO,PAG,WAB,SA,IPG,NSSC,IMMR,VECO,SCL,LXU,LYB,CATO,RLI,AIM,MAIN,MNOV,CCRD,BELFB,CSV,CRUS,CACC,MFIC,ENB,ANIX,HRTX,MGYR,WOLF,CFFI,MLCO,ATHE,CAKE,INVX,NOV,DYAI,AEHR,EME,INGR,UNP,CPSS,MOFG,PKE,PAM,VIPS,EXPE,MOV,RF,GPRK,MRC,SMTC,ARR,SEED,AIRI,PSX,APO,MSA,HON,BMRA,AXR,IONS,URBN,QUAD,INTZ,MEIP,INSM,RDIB,ISDR,IT,HIFS,SITC,SMP,MTCH,KAR,SLF,MTD,OGE,SON,MTEX,SMID,NHI,CASS,SIGA,MTN,RBC,COLM,PFIS,GAIN,PATK,HMST,SIM,BKE,WFC,VUZI,IMNN,MDXG,MX,FBIN,AWX,TTC,FITB,UMH,NAK,CINF,TGT,NATR,FCBC,NEN,FOR,SAP,NITO,WMK,FLO,NMFC,MMM,SU,IAG,CSPI,NNBR,UBSI,CMT,SRDX,TRS,SAFE,BAP,WPC,AVNW,LODE,PRI,TFX,ASTE,RCI,NVRI,FUNC,CYTH,RCMT,FTK,ITT,SSBI,NXST,REFR,COHU,CAL,PBYI,LII,OHI,BOH,AYTU,OGEN,MLI,FRAF,AAP,ONIT,LAD,UGI,ONVO,MTW,KVHI,RVTY,PFS,PPG,WINT,BFIN,FCF,PEB,TWI,OXM,CRMD,BOSC,SAFT,OZK,MSFT,NUWE,FR,HOPE,FIZZ,ATEC,HUN,PMT,BECN,SFST,HDB,SPCB,BLFS,OPHC,PFBC,CASI,PIPR,IDCC,BSBR,PLCE,ECPG,PLAG,AAME,LCII,PLD,SLM,MCVT,HEAR,INBK,PPBI,VVI,RRGB,BKH,OFLX,CPK,PRIM,QRHC,CPAC,ADD,RCL,ACU,SWK,LDWY,IMOS,GASS,BKTI,FNV,NEU,DK,WVVI,BBVA,RIG,DE,DCO,DENN,WCC,SIG,CMCT,OMAB,ONB,RLGT,BKYI,CVI,ARAY,RMCF,AUB,CODA,NMR,PVH,ODC,OSIS,HEES,RFIL,REG,RNST,BHE,DOX,EXPO,RVP,WAL,RY,SBSI,APA,SAIA,CI,EIG,PH,INN,MSN,SASR,ATRO,DIOD,VHI,SCVL,KMX,CVR,JBLU,ITGR,SEVN,BRFS,EDN,STAG,ICLR,SHEN,KO,ELMD,TREE,PHM,OPRX,NTWK,TRX,COCP,CXW,TITN,SKY,ABVC,CSBR,IP,SMFG,DOC,SNGX,SUPN,BBSI,SEM,LKFN,SRPT,LEN,VLO,IDN,PNC,DLPN,VIRX,UHAL,PFIE,BSET,WDC,TGI,BPT,STAA,ADUS,JCTC,WOR,HAIN,CIVB,UCB,STGW,NEPH,WLK,AWI,STLA,MEI,VMC,STRS,HRB,PRSO,TROO,AMTX,MDGL,BMRN,SXI,HNNA,AIFF,PAA,WT,TAK,TGTX,KFS,ALRS,OPCH,OPBK,NTRP,SNV,TILE,IART,BFS,TCX,MBWM,RMD,NWL,FMC,TEX,EYPT,TT,CFBK,CME,MKTX,DRH,THS,TLPH,CMS,FSLR,FMS,EDUC,IBN,TPC,AXTI,TSBK,OII,SCKT,SIMO,ASTH,BANR,NWG,HTBK,WEX,VAC,ALOT,TX,DEI,ACNB,TXMD,HAFC,MKC,TD,CWT,UBFO,ELLO,CHRD,HSON,RTC,UDR,UCTT,FONR,LOPE,SYK,UI,VIVK,ILMN,ANIK,UNB,RLJ,UTHR,CROX,TRMK,CLDX,VHC,INCY,EBTC,NHC,VTGN,AROC,SLP,PKG,NFLX,WBD,WBS,BTTR,RCON,MTEM,KBH,ASGN,SFBC,WSO,CMA,BCO,WM,MHO,PALT,ICAD,ASML,NVAX
0,-0.02254101,-0.023569028,-0.00967292,0.013360245,-0.021634801,-0.011185578,0,-0.018018001,0.133333333,0.002948972,0.015755336,0,0,-0.000327233,0,-0.001189682,-0.019480532,-0.016713076,-0.003731233,0.005847901,0.008015916,0,-0.019494384,-0.035598673,-0.014150931,0.032884308,-0.029999971,-0.021830432,-0.043715869,-0.01354991,0.004130443,0.018867906,-0.001154761,-0.01754386,0.008474624,0.024349382,0.004313108,-0.019640816,0,0,-0.003111294,0.02985079,0.01746699,-0.019002357,0.013077503,-0.003866087,0,-0.068347406,-0.017532249,-0.003738152,-0.007926016,-0.003150301,-0.018783613,0,0.090909091,-0.039999993,0.084967299,-0.090909091,-0.028301904,-0.006410385,-0.008762272,-0.007039938,0.006097555,0.087719652,0,-0.013825134,0.000324055,-0.036778022,0,-0.011101492,0.028571487,-0.000519044,0,0,0.125,0.003542598,-0.035623465,-0.032199888,-0.013253267,-0.024137917,0.011666776,0.001481999,0.005867295,-0.007538947,-0.007905143,-0.022471889,-0.001206283,0.107344666,0.014534765,-0.006339137,-0.007156913,0.021582776,0.022160518,0.001723335,-0.00323889,0.024809525,-0.007246211,-0.00790523,0,0.001723797,-0.032258013,-0.015037669,0.000440626,0.00999617,-0.005610117,-0.011314441,-0.007226952,0.015999985,0.013711216,0.064516129,0.02185577,-0.017412218,0.003401343,-0.01903345,0.004316031,0,-0.002898572,0.007641801,-0.009474769,0.024585897,0,0.02310238,-0.002069904,0.107692278,0.00846358,0,-0.00798183,-0.012315234,0.019849755,0.111111059,0.017789754,-0.050847489,-0.007391789,-0.008344078,0,-0.020618483,-0.018475528,-0.013574719,-0.012738958,-0.039999962,-0.009383135,-0.017865667,-0.021997596,0.01113585,0.026845677,0.003898555,0,0,-0.022857121,-0.010097879,-0.013088765,-0.018229186,0,0,-0.027972063,0.022058999,0.011135896,0,-0.014198485,-0.009345741,-0.003878326,0.024258802,0,-0.12244898,-0.103447898,0.035714337,-0.015640234,0.011093912,-0.052910054,0.111111111,0.026737959,0.086956544,0,0,0.01698269,-0.00901431,-0.025607673,-0.01208358,0.000170266,-0.002234271,-0.066666542,0.008373001,-0.008941045,-0.007172121,-0.00649874,0.02329413,-0.036630001,-0.004079518,0.01409544,0,-0.004983617,-0.022560492,0.00775194,0,-0.000706611,-0.013495922,-0.004314727,-0.02315855,-0.012295441,0.000903039,0.006521946,-0.015309322,-0.002341807,-0.000898561,0.00121263,-0.109890113,0,-0.002378336,0.010974367,0.001764748,0,-0.035398196,0.006756741,0.006030446,0.041666667,-0.144542771,-0.038073416,-0.029126477,0.00695762,0.106705707,0.111111172,-0.035714286,-0.00979785,0.023227411,-0.017578271,0.013333411,0.005205239,-0.009600016,0.00649061,-0.00910821,0.010785786,0.080962773,-0.022761821,-0.065807309,0,-0.005952405,0,-0.025000016,0,0.058951336,0.020618189,0.001938337,0.027121517,-0.004068406,0.020211313,0,-0.024390262,0,0,-0.027586224,-0.071428571,-0.01382519,0,-0.018017973,0,0.013970106,-0.007348514,-0.005988018,-0.013363293,-0.021276596,0.006451613,-0.085714286,-0.015748017,-0.019138488,0.023349114,-0.022909767,-0.023809502,0,-0.006319094,-0.023593486,0.005211358,0.003824462,0.006717038,0.155339845,0.002861835,0.00527893,-0.012674271,0.003821991,0.037974441,0.015694934,-0.00904967,0,-0.016749214,0.196808536,-0.008705132,0.019292223,0.500000132,0,-0.017474076,0.00166739,-0.019660924,0.047619048,0,-0.007950668,0.030927865,-0.042385068,-0.004810579,-0.028435993,-0.003493375,0.017543937,-0.625,0.052631579,0,0.006067806,-0.004064993,0,-0.020107251,-0.025000035,0.019672165,-0.003821058,-0.010075124,-0.015151501,0.014285844,0.020725151,-0.015649438,-0.003358081,0,0.011976048,-0.024639169,-0.004717162,0,0.020939737,0.010132098,0.001820582,-0.001715406,0.032409218,0.021428636,0.011406961,-0.0034965,0,0,-0.008849619,-0.01948841,0.003233442,0.10000004,-0.003394099,-0.012434186,0.00871178,-0.005213895,-0.011155427,-0.012824884,-0.004154222,-0.018691472,-0.01449274,0.014944118,-0.090909078,0.00804525,0.025679917,0.070911367,0.006097747,0.000673611,0.026905848,-0.076923113,0.014291352,0.019206642,0.007888253,0.006036306,0.003517104,-0.017821751,0.043705123,-0.00468137,0.001323766,0,-0.016489911,-0.00264664,0.010273815,0,-0.035640881,0.004603262,-0.00571842,-0.016018352,0,-0.01150573,0.014742778,0.00393792,0.001485658,0.012092,-0.003489093,-0.013888958,-0.015736792,0.015953322,-0.008406563,-0.044692737,0,0,-0.021190182,-0.030567686,-0.010397179,0,0,0.015365489,-0.009439448,0.028404409,0,0.006993146,-0.006291612,-0.008241816,0,-0.004956092,-0.007888299,0,-0.220588286,0,0.003124969,0,0,0.008522889,-0.02225216,-0.014981086,0.009009001,-0.005940534,-0.026905762,-0.004492365,-0.018562591,-0.012846866,-0.001488058,-0.014646889,0.018348516,-0.014375729,0.007581406,0.054054002,0.025179816,-0.005444583,0.006942944,-0.02,-0.042857103,0.0054054,-0.005027436,-0.013782565,0,0,-0.285714286,-0.015624859,-0.004854364,-0.074074074,0,0,0.054054204,0.027846988,-0.043352628,-0.010214225,0.034482759,0.006578947,0,-0.02380934,0.008413283,-0.00563688,-0.034610656,-0.00170997,-0.003625546,0.001741927,0.007479753,0,0,0,-0.003378375,-0.002736488,-0.004012856,0.023736841,0.013535591,-0.01501192,-0.008368007,-0.054545447,-0.000849673,-0.003141443,-0.001042681,-0.005522886,-0.027703854,-0.002726895,-0.006153744,-0.021772919,0.067988713,0,0,0.026477373,0.01348921,-0.016393477,-0.072727266,-0.045572996,-0.006060235,-0.01416432,0.017505453,-0.014342134,0.005069214,-0.019686255,0,-0.025940312,-0.008516945,-0.006429093,-0.001665429,0.005617972,-0.015336946,-0.004910011,-0.018160485,0.000984499,-0.052000046,-0.001890312,0.002795963,-0.013498346,0.010843739,0.037944002,-0.013152701,-0.013229407,-0.047619038,0.000461146,0.051428591,0.026490041,-0.03395836,0.001814923,-0.009305246,-0.036705106,-0.004477619,-0.012594059,0,0,-0.041353422,-0.014090885,0.007812279,-0.013065231,0.041095874,-0.007834231,0.000295415,0.000987648,-0.050000012,0.25423736,-0.005111271,-0.002138352,0.007222365,0.063157898,0.00134128,-0.018525327,0.014124316,0,-0.02124106,0.015812087,-0.002298463,0,0,-0.007524774,0.001400494,0.007843167,0,0,0.004597832,-0.002370798,-0.000899848,-0.104166632,-0.02953587,-0.008275854,0.023783778,-0.055487124,0,-0.018181772,-0.0063492,0,-0.111111317,0.0028818,-0.012386077,0.00814328,-0.012857149,-0.01646253,0,-0.005705886,-0.001312402,0.004670222,-0.009345979,-0.108695651,-0.014084473,-0.022152623,-0.014450201,0.06666669,-0.022767162,-0.015261952,-0.018094861,-0.026548888,-0.004098485,0.011627793,0,0,0.005216082,0.004572876,0,0.040697732,0,0.014925391,0.012485207,-0.006896545,0.015099945,0.00076452,-0.01139892,0.007812455,-0.004901583,-0.021909895,-0.028169009,-0.019762591,0.010526281,-0.008253976,-0.005144154,0,-0.011770268,0.0026724,0.000755131,0.0082644,0.01206768,0.003634191,0.006097466,-0.018364104,-0.001379221,0.019417522,0.012396649,0.000542581,-0.032701957,-0.000917322,0.017046924,-0.027027043,0.010928962,0,-0.009755979,0.011679991,-0.005960429,-0.028584846,-0.044117719,0,-0.003868496,0.157794725,0.02452713,0.018587384,-0.002469232,0.013888942,-0.019214844,-0.017083862,0,0.016695388,-0.030807596,0.000443903,0,-0.081818182,-0.004270502,0.011336191,0.023444195,-0.004830932,-0.040595251,-0.016068568,0,0.022563973,-0.05333334,-0.011165026,0.009427126,0.002114463,0.052631579,-0.00891288,0.031078611,-0.008717585,0.006552418,0.02581189,0.153846196,0.05617979,-0.006801081,0.001333641,0.023533945,0,-0.017740277,0.013305793,-0.016119116,-0.049450546,-0.008040792,-0.002382607,-0.016314786,0,0.005162184,0.8,0,-0.187500042,-0.030104759,-0.078260836,-0.00848656,-0.043219875,-0.004717396,0.003782694,-0.043887127,-0.057471264,-0.005076054,-0.004435207,-0.025308038,-0.022529268,0,0.139240493,0,0,-0.01986803,0.019044222,0.00241475,-0.014005588,-0.009203873,0,0,0,0,0.008494216,0,0.003843813,0,0.069469691,0.029999971,0.058333391,0.023334096,-0.002785074,-0.004255399,0.042483698,-0.034988596,0.009711184,0.01462653,-0.02399384,0.013020883,-0.008469948,-0.001735662,0.039943054,-0.001530287,-0.000848621,0,0,0.01217046,-0.017817356,0,-0.006617578,-0.35714283,0.029032196,0.037068302,-0.011627312,0.005863343,-0.005032322,0,-0.023163057,-0.016518283,-0.004288805,0.001053791,-0.001716063,0,0.016768545,0.00345688,-0.016879727,0.005108091,0.001523337,-0.000462613,0.018952058,-0.004186465,-0.018575659,0.080246924,-0.013989962,-0.013948214,-0.024736556,-0.018222506,-0.016412665,0.006553042,0.00877196,0.021484402,-0.011165699,-0.005574891,0.008564152,0.074957422,-0.010092219,-0.012159872,-0.032937039,-0.006273437,-0.027700805,-0.00180503,0.00306743,0,0.116279065,0.03787875,0,-0.000475665,0.008436884,-0.036637948,0,0,0.004337653,0.012280812,-0.036294299,0,0,-0.041271381,-0.00114801,-0.013808907,0.0135135,0.016088701,-0.024366964,0.035714324,0.003218645,0,-0.007999969,-0.01900435,0,0.011841777,0.010329209,0.01195167,0.005327296,0.009460774,0,0.004962774,0.019630435,-0.028335593,-0.034653115,-0.005532498,-0.037722231,0,0.028634085,0.010004478,0.064301911,-0.008196817,-0.009576762,0,-0.00677323,0.005050505,0,0,-0.012269886,0.010878931,0.008493658,0,0,0.007767873,0.00830568,-0.002695558,0,0.080000043,0,-0.001869113,0,0,0.032680309,-0.023176197,-0.017571861,-0.020949565,0,-0.015075345,-0.024599798,0.002464617,-0.001941927,0.029106116,0.034782576,-0.007476824,0,-0.018808786,0.025632384,-0.008130294,-0.008809888,0.046632205,-0.007791022,-0.030455438,0.001848082,0.014084442,-0.00071063,0.028996856,-0.008810564,0,-0.005719139,0.01449274,0.027884685,0,0.020513084,-0.009077111,-0.02959859,-0.007706388,-0.016374868,0.027379222,0.007337503,0.010292267,0.019664633,0,0.02720206,0,-0.000528945,-0.020844981,-0.013452636,0.054249538,0.068479689,-0.028340076,0,-0.010317297,0.020725369,-0.005780341,0.001251593,0.003524855,-0.012979979,0,-0.009454754,0.026852845,0.000526049,-0.015854575,-0.00271855,0.040443567,-0.007642216,-0.003597159,-0.038030431,-0.014009342,-0.015721148,-0.000464983,0.016129032,0.010214922,0.003322275,-0.007542579,0.113648965,0.002691421,0.004247019,0,0.235294131,0,-0.021676405,0.002722299,0,0.008154709,0.002994114,-0.009944854,-0.014921039,0.003128231,0.078125001,0.142857179,-0.013974412,0
